Audio Mean,Audio Median,Audio Mode,Audio Maxv,Audio Minv,Audio Std,Audio Skew,Audio Kurtosis,Audio Q1,Audio Q3,Audio IQR,ZCR Mean,ZCR Median,ZCR Std,ZCR Kurtosis,ZCR Skew,RMS Energi Mean,RMS Energi Median,RMS Energi Std,RMS Energi Kurtosis,RMS Energi Skew,Label
-4.7000103e-05,0.00022387662,-0.020760216,0.16503094,-0.16853306,0.033780403,-0.2071266784278233,3.4511301077698944,-0.01001332700252533,0.01016303338110447,0.0201763603836298,0.177154541015625,0.096435546875,0.19506776496882583,3.424453194502643,2.0402663940442034,0.0001677073140750754,5.006128934976547e-05,0.0002562691655541055,0.023573360840452424,0.01018307357376161,Orang 2_pleasant_surprise
-4.0345094e-05,0.00066166354,-0.050821684,0.15742639,-0.18493226,0.03564444,-0.3833394148578708,2.605658339148534,-0.013118333648890257,0.014470465946942568,0.027588799595832825,0.20499777492088608,0.115234375,0.21756122583741289,1.2329899825192232,1.5826923448400716,0.0001781265959906145,6.930246448904696e-05,0.00026097113169642555,0.023282924881952764,0.009994613048465566,Orang 2_pleasant_surprise
-2.1082218e-05,-0.0012963036,-0.05588729,0.2604249,-0.21379153,0.039367333,0.3391833634172323,4.483305895912698,-0.015058252029120922,0.01236942782998085,0.027427679859101772,0.14563496907552084,0.072998046875,0.20042782122621786,4.771506161295139,2.4740241191801444,0.0001781546413653774,6.329387989487902e-05,0.0002842719619219151,0.02976662999439751,0.010592197975750462,Orang 2_pleasant_surprise
-4.0557807e-05,0.0010562746,-0.030461531,0.16886654,-0.21081229,0.030027546,-0.43013227698251605,5.011454595226418,-0.011532318079844117,0.013022704748436809,0.024555022828280926,0.155389404296875,0.064453125,0.22293226626254725,3.1818614234565867,2.166457064489408,0.00014859309509244271,6.112490883638254e-05,0.000241816748287199,0.04281839848575301,0.013242788456181414,Orang 2_pleasant_surprise
-3.746357e-05,0.0007912712,-0.057575233,0.16357417,-0.1707522,0.027466683,-0.4420599482763313,3.5212519930668025,-0.009958233451470733,0.012153906282037497,0.02211213973350823,0.2284156155873494,0.1298828125,0.23862363220406407,0.35856088041524403,1.3655345105216594,0.00013353192265064612,5.4139554931108435e-05,0.0002047112291285547,0.0316865237835676,0.011242128013126249,Orang 2_pleasant_surprise
-4.101845e-05,0.0004324048,-0.11519819,0.23714612,-0.25285256,0.033839684,-0.49455309803281644,5.769633638218213,-0.010805840604007244,0.013204693794250488,0.024010534398257732,0.21788995916193182,0.098876953125,0.24574050756023688,0.6041510382028181,1.4454734388875425,0.00016024823714715842,5.757201730265831e-05,0.0002675633608779663,0.04093734697468091,0.01272809227740931,Orang 2_pleasant_surprise
-5.099871e-05,0.00071736507,-0.03514012,0.19941966,-0.20193827,0.033156298,-0.06715344616837428,4.316857142031492,-0.012058094143867493,0.01281792321242392,0.024876017356291413,0.16037875791139242,0.068359375,0.2234571284680528,2.804259322583057,2.0612392404985864,0.00016522499950245604,6.218930973831896e-05,0.00026194356887875763,0.029252707156978593,0.011221550643296198,Orang 2_pleasant_surprise
-5.4174976e-05,7.86229e-05,-0.094578475,0.24468432,-0.29229864,0.03796976,-0.10690910325805476,11.660550175301912,-0.010118147823959589,0.009994329884648323,0.020112477708607912,0.1673483455882353,0.0810546875,0.21627395404128996,2.760769793207558,2.0075968812777223,0.00018262521092643697,4.834114712630398e-05,0.0003511011485333244,0.04954142937340353,0.014624163834542694,Orang 2_pleasant_surprise
-5.0382754e-05,6.5386266e-05,-0.050916255,0.18522924,-0.23674986,0.03235151,-0.38637742575234457,6.191245781251068,-0.009532460942864418,0.01003359630703926,0.01956605724990368,0.222247314453125,0.1171875,0.2304515954276666,1.21334506471785,1.5417353694762357,0.00016016991597048305,4.8472530921565886e-05,0.00027098791381482425,0.037885506735058215,0.01245874459949369,Orang 2_pleasant_surprise
-2.2548753e-05,-0.00017322731,-0.10098559,0.32043028,-0.26809928,0.03838072,0.1532530907195112,6.031444915172402,-0.010628228774294257,0.010499854339286685,0.021128083113580942,0.3153041294642857,0.21875,0.27166443092423154,-1.048241085465022,0.678119904508136,0.00016617991084551663,4.5721125083412105e-05,0.000279751230850551,0.04106907554919863,0.011682740326019129,Orang 2_pleasant_surprise
-4.2479478e-05,0.0006709964,-0.038983278,0.20756984,-0.21088654,0.036472455,-0.13349946376741353,4.282211289540419,-0.012038796208798885,0.013181556249037385,0.02522035245783627,0.19916092722039475,0.1162109375,0.20831541470205964,2.5281634478366435,1.986727589282766,0.00018516572752708303,6.448499812572514e-05,0.00029315636492688215,0.031497901193453734,0.011716837337313204,Orang 2_pleasant_surprise
-3.8993865e-05,0.000677467,-0.035423502,0.21508527,-0.22670424,0.032376073,-0.35450978472338146,6.686770771281928,-0.011162312934175134,0.012729364214465022,0.023891677148640156,0.27780189043209874,0.1123046875,0.2858309606246146,-0.8375857767586186,0.9333150201072765,0.00015945142076510374,5.8804305365532524e-05,0.00027375625078708196,0.0376554658477137,0.012608583447982921,Orang 2_pleasant_surprise
-4.3465832e-05,0.000142864,-0.06742515,0.28972846,-0.21562666,0.03633831,0.018238302872376752,6.136942798061259,-0.010125253116711974,0.011148074874654412,0.021273327991366386,0.19371503665123457,0.125,0.20075435737556638,3.3850337860954367,2.1700161474385324,0.0001792132726880759,5.257762117241397e-05,0.000302680281567462,0.04088740375138355,0.012823933297545461,Orang 2_pleasant_surprise
-4.8695147e-05,8.852885e-05,-0.10876954,0.2540936,-0.22209322,0.045684613,-0.033844075166148554,2.4182683081543965,-0.014406997943297029,0.015010410221293569,0.029417408164590597,0.17333358373397437,0.094970703125,0.20792192518205474,2.936524966410518,2.0991393493223565,0.00023004496291047067,7.450366383958216e-05,0.0003335256147333901,0.022711849736102695,0.009849264081457308,Orang 2_pleasant_surprise
-1.7235892e-05,-0.00043930073,-0.083764195,0.33538938,-0.24882999,0.04496925,0.4185645057666861,4.888459038040798,-0.018113169819116592,0.014035400468856096,0.03214857028797269,0.16725431743421051,0.083984375,0.20406898499331727,3.258410035569974,2.0711838178163773,0.00020475287726924671,7.496741970582087e-05,0.0003317037748750644,0.03729346539814557,0.011559920409878296,Orang 2_pleasant_surprise
-3.9304625e-05,0.0008333898,-0.01254146,0.2810285,-0.24434085,0.03424233,-0.44664856413531534,5.080941879735086,-0.012424072716385126,0.01436194870620966,0.026786021422594786,0.21273389274691357,0.11474609375,0.2178831444366291,0.7232389438514417,1.3706001697538932,0.00016852211138154087,6.671844124600601e-05,0.00027492287861904594,0.04717357273507592,0.01345047926907255,Orang 2_pleasant_surprise
-4.8766524e-05,5.0585145e-06,-0.053241964,0.1784974,-0.2133854,0.032538336,-0.2678048526532854,5.925330112272039,-0.00882038101553917,0.009497501188889146,0.018317882204428315,0.23086511948529412,0.11083984375,0.2211124149087505,0.5210120291293094,1.2786318112505988,0.0001567427343255301,4.420752114779684e-05,0.0002630046233828408,0.031296302489679025,0.011488098402446556,Orang 2_pleasant_surprise
-4.0843715e-05,0.000106881314,-0.0062024146,0.19699565,-0.21791634,0.037909027,-0.27367375539819816,4.113152881325526,-0.012751220492646098,0.013452515471726656,0.026203735964372754,0.29160933061079547,0.153564453125,0.27078608792126113,-0.9054981843011247,0.8250357905675557,0.00017918344215846703,6.188031421396168e-05,0.00028176364202316465,0.026394682494739155,0.010427421835784885,Orang 2_pleasant_surprise
-4.0804003e-05,8.235046e-05,-0.07366751,0.22006656,-0.23780325,0.035386022,-0.12261505387784198,4.932419532573496,-0.011583107057958841,0.011927211191505194,0.023510318249464035,0.25533579631024095,0.1240234375,0.22811577532439004,-0.08062168057029506,1.1057162677487942,0.00017193501070210442,5.723438633495634e-05,0.0002789935648195403,0.029360813907427893,0.011091370945368415,Orang 2_pleasant_surprise
-4.31962e-05,6.870674e-05,-0.07417369,0.28846672,-0.25027543,0.03950671,0.09607512615272709,5.7432423366030445,-0.009589089080691338,0.009568858658894897,0.019157947739586234,0.2025345203488372,0.118408203125,0.20168235872718035,2.3021209196280408,1.8155093478735191,0.0001892506971954861,4.589706779016356e-05,0.00031569092259903914,0.03277496678431326,0.011515939785665367,Orang 2_pleasant_surprise
-2.067199e-05,-0.00011395359,-0.042844944,0.21696049,-0.24276718,0.039903052,-0.2077085078967569,3.9500021466700774,-0.010226462036371231,0.010725689120590687,0.020952151156961918,0.2143294963430851,0.099853515625,0.23663711663924444,0.7376527833325355,1.4610625865451936,0.00018202744455481304,4.769375101811981e-05,0.00028429810499182025,0.027701389219059878,0.0102336534583295,Orang 2_pleasant_surprise
-5.259838e-05,-4.4665583e-05,-0.04002946,0.19952255,-0.21645568,0.028399011,-0.025521285891876265,6.57538008858975,-0.007975625805556774,0.007876163348555565,0.01585178915411234,0.20034063430059523,0.099609375,0.21937079513656454,1.2936190208627876,1.5939179452306294,0.00013752127483691835,3.840687454602558e-05,0.0002353342101896337,0.04364930962091044,0.013110785495776461,Orang 2_pleasant_surprise
-4.2746848e-05,0.00073251943,-0.06818877,0.18957528,-0.20050186,0.033356767,-0.47044551551290553,3.7117984798661743,-0.01243251608684659,0.014053035993129015,0.026485552079975605,0.24230806327160495,0.09326171875,0.2559563310398265,-0.08256635901771325,1.2232136792094115,0.00016390208794623385,6.533369549998301e-05,0.0002534097481743022,0.03649069858430237,0.012171540266178562,Orang 2_pleasant_surprise
-3.965009e-05,0.0010164157,-0.009501505,0.22707587,-0.23860593,0.03559791,-0.23735644680730394,4.593332375640722,-0.012309116311371326,0.014263310935348272,0.0265724272467196,0.2606362951807229,0.11083984375,0.2822872175859363,-0.5599460752427707,1.0725238080731199,0.00017369185336462323,6.5242863900996e-05,0.00027833826639254164,0.034818705869694995,0.011847037385507436,Orang 2_pleasant_surprise
-4.0044935e-05,0.00095819146,-0.028326198,0.15301664,-0.14090967,0.028467821,-0.2832280468884406,2.7323262890889453,-0.012702955398708582,0.013730206293985248,0.02643316169269383,0.21464596518987342,0.09228515625,0.24469755157279421,0.6197384623310951,1.4393074967819188,0.00014229656470783267,6.64049072684763e-05,0.00020989370250136112,0.026553882254287557,0.010724142692087596,Orang 2_pleasant_surprise
-1.8497994e-05,-0.0003581298,-0.03388892,0.21850331,-0.22566725,0.043361604,0.018482505158116353,2.8057949230956805,-0.0134581308811903,0.012088465271517634,0.025546596152707934,0.17647537530637256,0.0830078125,0.21952629119716033,2.724589085936242,2.0095500155683728,0.00019006554815468346,5.635205916051884e-05,0.0002814128722443564,0.01990644869060165,0.00867207148352223,Orang 2_pleasant_surprise
-1.9315225e-05,-0.00038616153,-0.060087714,0.22881618,-0.28969127,0.05002255,-0.0003257335537953775,2.6510100290663656,-0.018102838657796383,0.017639240249991417,0.0357420789077878,0.17855510305851063,0.095458984375,0.2215998704821763,2.978397263971707,2.1224653281126225,0.00022906634231982997,8.177401129990928e-05,0.00033639390358224797,0.021602788868004964,0.009183886924254826,Orang 2_pleasant_surprise
-1.9560157e-05,-9.6417774e-05,-0.033225976,0.23085251,-0.20607778,0.033524968,0.14810732134031104,4.137586595313971,-0.009600047720596194,0.009259927552193403,0.018859975272789598,0.2539111821338384,0.091796875,0.2932686715716227,-0.5710820028306727,1.0973321071393536,0.00014944778713042782,4.2143468345841946e-05,0.0002352246034715514,0.03158064460802345,0.01046852691639075,Orang 2_pleasant_surprise
-4.409014e-05,0.00061362155,-0.036970727,0.14948139,-0.17330232,0.0315514,-0.20384331749937834,2.997684897904569,-0.014017647132277489,0.01467331312596798,0.028690960258245468,0.21169773536392406,0.11181640625,0.21166280526392525,0.8513184891737455,1.4637948705117148,0.0001570305969673207,7.173357314256112e-05,0.0002348015577129079,0.027232266946059798,0.010822472158230364,Orang 2_pleasant_surprise
-4.382554e-05,0.000409296,-0.057885446,0.17636703,-0.19255555,0.03244778,-0.1576738076692164,2.5701873587653914,-0.01137948501855135,0.011183631140738726,0.022563116159290075,0.17361697635135134,0.085205078125,0.2181498876154955,3.234813827729308,2.1547696501119784,0.00016706156763346145,5.80961522079106e-05,0.0002442755845390928,0.02876277657558777,0.010825844861735868,Orang 2_pleasant_surprise
-1.9058843e-05,-0.00039477873,-0.03178483,0.18071704,-0.15195484,0.031976774,0.32439933692011863,3.504570822777467,-0.011777706444263458,0.00975082814693451,0.021528534591197968,0.16912468112244897,0.09326171875,0.18859892079863422,3.304873911171713,2.031263012455484,0.00014325542981598956,4.82231145464662e-05,0.00021942020761954353,0.02235041832208189,0.009349697590178655,Orang 2_pleasant_surprise
-4.5368564e-05,9.6978605e-05,-0.065616906,0.3540387,-0.2403749,0.039772455,-0.03776182817173444,3.2314189491641683,-0.014255518093705177,0.014263278106227517,0.028518796199932694,0.199884033203125,0.095703125,0.22622371525841242,1.6398531780103118,1.7389953503012454,0.00019749943084066418,7.080792601495372e-05,0.00029869236180022864,0.05602910362048432,0.013595738787462605,Orang 2_pleasant_surprise
-2.1430147e-05,-8.9986424e-05,-0.027945142,0.37515587,-0.41495788,0.054638386,0.01115746984532223,8.324879580763852,-0.010662875371053815,0.009731247322633862,0.020394122693687677,0.2599044500612745,0.12451171875,0.23185409839444054,-0.39064470173815247,1.0261596220058813,0.00023982205697562818,4.487530718744635e-05,0.0004298927988166507,0.034998294146959964,0.011486118172552318,Orang 2_pleasant_surprise
-4.6964917e-05,3.8078084e-05,-0.07589751,0.28955227,-0.28151992,0.04277877,0.0889959289694972,4.857148037967287,-0.010976570192724466,0.010355555918067694,0.02133212611079216,0.178338623046875,0.108642578125,0.19673801142616218,3.6435273964094206,2.1871042548969113,0.0002117995879954903,5.2613200056199945e-05,0.0003427319610417591,0.036111011523624476,0.012061855840370044,Orang 2_pleasant_surprise
-3.600747e-05,0.00018200782,-0.050581206,0.21335167,-0.23228452,0.030029885,-0.298981563998355,5.640770567753091,-0.010822147130966187,0.01183089055120945,0.022653037682175636,0.23811064570783133,0.140625,0.21287018812016734,0.35206787651245985,1.173639430291754,0.00014574017941737207,5.514198402139271e-05,0.00024231694252002577,0.04496774674360893,0.013224551217644234,Orang 2_pleasant_surprise
-1.8425439e-05,-0.00025382027,-0.049280997,0.25702953,-0.2147147,0.044160623,0.23080092613716885,3.4797847858129964,-0.014941772446036339,0.01452388265170157,0.02946565509773791,0.2103638880461165,0.08154296875,0.2601646995384299,0.7676994195446674,1.5256757137566515,0.00019252021560865312,6.42181336597347e-05,0.0002945503113985261,0.022082901713560067,0.009122061388686613,Orang 2_pleasant_surprise
-4.6513807e-05,4.0178766e-05,-0.045140922,0.21145345,-0.19166613,0.035510298,-0.02317789283654334,4.038820633343986,-0.009075756650418043,0.009845964377745986,0.01892172102816403,0.23590378534226192,0.11767578125,0.21484695735716342,0.040031273530095834,1.1256403058335336,0.00017130578500687655,4.599484837067282e-05,0.0002685418429448407,0.026910216196906582,0.010529077892418444,Orang 2_pleasant_surprise
-4.6755024e-05,0.00018268624,-0.013333211,0.23536937,-0.2701913,0.037085265,-0.3931075623540771,5.690099203976789,-0.0123093337751925,0.012957913801074028,0.025267247576266527,0.21735065739329268,0.126708984375,0.20733026590130144,1.7767673582470733,1.6061653373154077,0.0001814031256826365,6.184126282557801e-05,0.00030210330855294986,0.039757984333429426,0.012671390446868184,Orang 2_pleasant_surprise
-4.3102726e-05,0.00031036162,-0.020521604,0.21255204,-0.2483426,0.03649042,-0.12160644119862579,4.540120587830584,-0.009920625947415829,0.011141777038574219,0.021062402985990047,0.21305534638554216,0.11669921875,0.20475156365644137,1.2130463310728876,1.5009043906423756,0.00017759695780364808,5.141453069191298e-05,0.0002840150099466019,0.031207507818682798,0.01114379913137157,Orang 2_pleasant_surprise
-4.2756208e-05,9.449816e-05,-0.041278917,0.23111069,-0.17257893,0.033342406,-0.25809891502791293,4.1917437134107525,-0.009675032459199429,0.010952903889119625,0.020627936348319054,0.172166700487013,0.09326171875,0.19768761289205544,2.8682500274537635,2.02138945103569,0.00016807703390616144,5.238860016002259e-05,0.0002651456967032989,0.03629459837195313,0.012092315995524693,Orang 2_pleasant_surprise
-2.1543437e-05,-0.00029957475,-0.052879356,0.3722052,-0.27180505,0.040872224,0.14601913407186928,4.622671578291098,-0.012964431196451187,0.012404113076627254,0.02536854427307844,0.18721123151881722,0.091796875,0.22266865284295545,1.430097250788526,1.6524726322143224,0.00018760378708089753,5.834144401700464e-05,0.0003009502886417381,0.04253262525731744,0.011971804916766844,Orang 2_pleasant_surprise
-4.406948e-05,0.00019767962,-0.024167614,0.1720809,-0.20506045,0.03492569,-0.23005824543621908,3.374735938144033,-0.011165992356836796,0.011603386607021093,0.02276937896385789,0.2744935501453488,0.1083984375,0.2866615974794313,-0.8508520861220017,0.9298028313793062,0.00016679208801170337,5.4484768906806195e-05,0.0002539732345384012,0.024457887960358703,0.009982928370158526,Orang 2_pleasant_surprise
-4.9184815e-05,2.8661918e-05,-0.03425106,0.30032182,-0.3097257,0.036716834,-0.25912256515711285,7.034069223313628,-0.010069265961647034,0.010398287326097488,0.020467553287744522,0.18955328525641027,0.11572265625,0.1942893963987575,3.224473845347788,2.0862364844489463,0.0001840704539513226,5.1381418796155796e-05,0.0003191326982228669,0.05859739174908471,0.015176465451619141,Orang 2_pleasant_surprise
-4.697431e-05,0.00012216816,-0.010670027,0.23218825,-0.2635104,0.047440927,-0.29997129892333374,7.744118203630913,-0.012264466378837824,0.012607877841219306,0.02487234422005713,0.19512707674050633,0.09521484375,0.21881566507326503,1.7864358471447135,1.6723253646820284,0.00023619715331173118,6.193524521454199e-05,0.0004173240107008101,0.028568232519866774,0.011483441947788886,Orang 2_pleasant_surprise
-4.2334388e-05,0.0007618853,-0.03438458,0.2020388,-0.19504784,0.03745427,-0.1353419883107642,2.3316505424171634,-0.014305124524980783,0.014445619657635689,0.028750744182616472,0.17084136566558442,0.07958984375,0.2266367382666828,2.6183316378109343,2.0412309383760436,0.00018986419356854613,7.290267189886303e-05,0.0002739186548024391,0.02411546518420823,0.010047131228328522,Orang 2_pleasant_surprise
-2.3342523e-05,-0.00027814024,-0.08156878,0.26631585,-0.2724608,0.047526784,0.047263278884316924,5.018807553794025,-0.012721109902486205,0.012144146487116814,0.02486525638960302,0.17394893685567012,0.08740234375,0.20829741083495296,2.4836254598484278,1.9223843679977477,0.00021363428881721448,5.587651281220662e-05,0.00034772453424370846,0.027872230092530547,0.010408245296450755,Orang 2_pleasant_surprise
-4.8107016e-05,0.00050248567,-0.06810046,0.16676402,-0.2145068,0.028787697,0.02723848303478699,5.687325011275172,-0.009763287613168359,0.009823285974562168,0.019586573587730527,0.2654132153614458,0.126953125,0.27485258733620715,-0.6960231200386939,1.0117484856733132,0.0001399079320047021,4.762743974910513e-05,0.0002329609771615106,0.0344286370732578,0.011720021696663589,Orang 2_pleasant_surprise
-3.979779e-05,0.0002012577,-0.024086047,0.19645277,-0.21017185,0.03602006,-0.12544699229147435,4.492068562144168,-0.010191790061071515,0.009509010938927531,0.019700800999999046,0.26136918501420453,0.12158203125,0.2602806794423385,-0.3164489941004214,1.1854426919785315,0.00017028915190872118,4.646439838979531e-05,0.00027182651554293394,0.02461909720471174,0.010067468005321038,Orang 2_pleasant_surprise
-4.5023473e-05,0.00010622488,-0.035814933,0.19389307,-0.17649342,0.034066312,-0.03522767322197893,3.667918280131069,-0.013443161733448505,0.012606135103851557,0.026049296837300062,0.1547471083603896,0.06640625,0.20339409542235568,3.6434538798157856,2.234076326407801,0.0001723977736535458,6.586002244792249e-05,0.0002660056423804368,0.027496682091682538,0.010986509270848873,Orang 2_pleasant_surprise
-4.9381164e-05,0.0005183313,-0.063598,0.20173046,-0.17983739,0.031513505,-0.11110432284588982,4.278303675065212,-0.011302510276436806,0.011919435113668442,0.023221945390105247,0.18834228515625,0.09619140625,0.22004937732695548,1.3332244080386966,1.5981482881060813,0.00015669074065628846,5.796595501151262e-05,0.00024803651249034577,0.03194393172853652,0.011617698834294192,Orang 2_pleasant_surprise
-4.5328874e-05,0.00024020544,0.0014747056,0.21008518,-0.19959363,0.038593825,-0.013622469116160102,2.71381270232379,-0.01386193372309208,0.01454041339457035,0.02840234711766243,0.23671517721036586,0.09423828125,0.24469752054817806,0.49717830468293434,1.37544676274906,0.00018945660698928797,6.973378460812513e-05,0.00027916061699939876,0.022321295955980678,0.00971236561143208,Orang 2_pleasant_surprise
-3.7754427e-05,0.000729893,-0.066082805,0.13875788,-0.15410237,0.03412617,-0.36042745114380237,2.6345363371603066,-0.010424490086734295,0.011557621881365776,0.02198211196810007,0.15351826435810811,0.088134765625,0.19076687015307214,4.5023063646928705,2.3990743671296606,0.0001761869675141179,5.693052516991071e-05,0.00025853094798941877,0.018667051950545188,0.009469054017199387,Orang 2_pleasant_surprise
-4.029578e-05,0.00020001535,-0.060203627,0.27345595,-0.24390101,0.037977595,0.05729003762821256,6.265950314940175,-0.011346532730385661,0.01209390303120017,0.02344043576158583,0.17715845352564102,0.10302734375,0.20955961803682452,3.25127594288446,2.134659588096181,0.00019006874805483346,5.8533617375867514e-05,0.0003222778953394574,0.03916206599304331,0.012799496318273275,Orang 2_pleasant_surprise
-4.574018e-05,0.00022942782,-0.124076284,0.46700627,-0.25479168,0.045454692,1.6033547892637416,22.619284746774113,-0.011663218028843403,0.011861758306622505,0.023524976335465908,0.17412953317901234,0.10009765625,0.21015018656460305,3.428591001450367,2.202857739155551,0.0002235030273134914,5.7916756488316026e-05,0.0004978214271045533,0.07578957960484002,0.018354910420072337,Orang 2_pleasant_surprise
-4.450394e-05,0.00042583613,-0.063459635,0.17671081,-0.16397445,0.03054672,-0.31670193691774545,3.9557567777761804,-0.009502886794507504,0.010420541046187282,0.019923427840694785,0.22193818933823528,0.10693359375,0.23609876349567635,0.4276364412429694,1.3337024841370968,0.00014677119971191153,4.8196609117629576e-05,0.00022930232632559786,0.02493665149205294,0.010253326923780054,Orang 2_pleasant_surprise
-3.570612e-05,0.00017808148,-0.07478407,0.16838236,-0.1548055,0.03173797,-0.21303408019663522,3.9697394570370124,-0.010211590211838484,0.010772474110126495,0.02098406432196498,0.1752987816220238,0.099853515625,0.20768183830836018,3.08860893118165,2.07759814947772,0.0001539464298084911,5.12781670742013e-05,0.0002406443600562284,0.02190927678897791,0.009844289772132817,Orang 2_pleasant_surprise
-1.8208111e-05,-0.00092390063,-0.029010817,0.24659969,-0.22832747,0.038075116,0.4543091217259634,3.526419292833652,-0.016437855549156666,0.013272881507873535,0.0297107370570302,0.137578125,0.062744140625,0.20447609876940764,4.7486261906912794,2.4446389050968778,0.00016859449990388073,6.713374152176224e-05,0.0002584861429602982,0.030676913121859332,0.010465121902386116,Orang 2_pleasant_surprise
-4.3158485e-05,0.0003462863,-0.065727994,0.24106543,-0.1931172,0.034313563,0.2709556993120058,5.866894309141525,-0.013050138484686613,0.011254216078668833,0.024304354563355446,0.19508622332317074,0.099609375,0.21990207774379275,1.3213906788772745,1.584830034218663,0.00016810090185438682,5.905751961306695e-05,0.00028151518062500956,0.03655123564178881,0.012412745197066612,Orang 2_pleasant_surprise
-4.4581648e-05,0.0008841471,-0.08379623,0.18544392,-0.17638344,0.035627104,-0.07876305687651182,3.49001056532802,-0.01196410646662116,0.011923049576580524,0.023887156043201685,0.16528614457831325,0.0849609375,0.2135414101285075,3.101596933225096,2.1234182538300317,0.00017316162058618305,5.807621990710027e-05,0.00026506506554312744,0.021300170501990127,0.009652109368182917,Orang 2_pleasant_surprise
